payment_id,shipment_id,delivery_id,payment_method,payment_amount,payment_date
517326,90759,906344,paypal,1040.59,2023-02-04
434807,922440,63315,paypal,200.25,2023-01-25
836765,494140,853155,cash,100.53999999999999,2023-12-24
542235,215728,340000,paypal,143.15,2023-06-21
296924,73762,939702,paypal,227.76,2023-07-21
815491,371735,817824,credit card,838.14,2023-05-06
829232,729770,52542,cash,231.2,2023-04-16
497687,441445,488496,cash,73.31,2023-03-06
522070,98866,566110,credit card,155.75,2023-05-17
965071,100348,227852,credit card,197.95000000000002,2023-09-10
397417,146904,58817,credit card,188.63,2023-08-03
97624,160728,809033,paypal,209.95000000000002,2023-02-10
55807,246217,551798,cash,200.9,2023-02-05
665983,787513,228714,paypal,264.39,2023-06-25
660516,775013,128655,cash,120.72999999999999,2023-12-10
50435,357673,181265,credit card,200.81,2023-03-01
39403,157682,911062,credit card,457.94,2023-07-19
252625,835651,964775,paypal,125.66999999999999,2023-02-10
738717,827202,17682,credit card,227.58,2023-04-22
20807,822245,52525,cash,117.39,2023-08-28
785917,69554,243312,credit card,514.08,2023-06-01
494647,145938,652395,cash,138.32999999999998,2023-07-24
604426,196073,351205,paypal,118.76,2023-12-29
116876,763936,860429,paypal,154.05,2023-06-01
145520,17145,427024,paypal,191.16,2023-10-20
699331,299607,72699,paypal,170.67,2023-12-10
367642,533083,262355,cash,264.59000000000003,2023-09-03
429399,690186,537266,cash,63.58,2023-05-19
542517,749941,552845,credit card,136.57,2023-02-20
976544,940981,858442,credit card,209.38,2023-05-15
293016,432184,5611,cash,213.98,2023-11-20
709006,21720,815981,paypal,122.72,2023-08-13
18520,658357,537714,cash,162.87,2023-11-25
889244,298689,534667,paypal,224.18,2023-07-02
213864,292884,806240,credit card,96.17,2023-06-14
175263,596898,389485,cash,899.6,2023-01-17
103134,147967,222486,credit card,1026.34,2023-04-08
741198,170864,671023,credit card,86.75999999999999,2023-12-22
676477,270362,826791,paypal,496.26,2023-03-20
648475,368333,461860,cash,849.04,2023-12-27
194842,308785,259657,paypal,684.24,2023-09-03
105498,510727,535381,paypal,148.85,2023-12-04
210774,780871,364025,credit card,172.94,2023-04-20
368080,490098,481598,credit card,130.71,2023-07-14
615814,651080,950919,cash,1018.0699999999999,2023-04-21
186011,87629,924973,paypal,463.21,2023-08-23
117724,996226,322917,cash,355.77,2023-07-13
566515,464509,506262,cash,134.23000000000002,2023-05-26
670284,305241,914457,cash,974.44,2023-05-10
392870,831599,744846,credit card,178.06,2023-10-14
260115,575580,497890,paypal,650.11,2023-09-29
914167,278270,635896,credit card,148.65,2023-04-17
318027,66871,283439,cash,465.76,2023-06-05
411910,172064,398153,cash,625.6899999999999,2023-10-27
292216,514284,597530,credit card,183.51,2023-03-11
932392,953723,392582,cash,170.79,2023-11-18
434121,322829,836581,cash,81.73,2023-04-16
442985,197333,225919,credit card,693.4100000000001,2023-02-04
219935,799253,161775,paypal,321.75,2023-12-23
57298,205388,822058,credit card,101.13,2023-10-03
101956,575145,748891,cash,168.12,2023-08-07
313156,998960,895889,paypal,868.3299999999999,2023-04-29
120194,190877,107991,credit card,140.76999999999998,2023-12-15
222149,235797,224133,credit card,104.6,2023-05-10
326932,865114,733263,cash,81.59,2023-11-29
14041,846535,166309,paypal,76.07,2023-05-19
922493,289866,286311,cash,128.3,2023-04-17
283929,618901,426717,paypal,952.59,2023-07-08
496640,560487,689966,cash,102.0,2023-06-09
650969,535860,287405,cash,187.56,2023-12-27
938143,746268,546000,paypal,156.74,2023-12-24
665220,734162,958740,paypal,458.09999999999997,2023-08-05
907448,975431,15603,credit card,613.0300000000001,2023-06-27
798790,400446,79861,cash,234.15,2023-10-03
815394,107873,164903,cash,461.34,2023-09-15
310141,513516,773311,paypal,318.04999999999995,2023-06-08
771814,654088,822297,paypal,324.74,2023-05-26
53487,677290,412987,credit card,236.08999999999997,2023-07-28
278333,299558,170259,paypal,760.16,2023-06-04
331994,925668,742022,paypal,174.28,2023-09-18
313867,792761,438495,credit card,112.65,2023-11-12
406374,963445,576778,credit card,735.9000000000001,2023-06-22
333958,647318,882320,paypal,120.24000000000001,2023-05-03
830595,785967,195563,paypal,98.78,2023-09-07
8466,153157,413688,paypal,902.27,2023-12-01
471305,683970,244588,credit card,240.3,2023-07-16
405450,978940,737599,cash,204.81,2023-08-16
750237,736438,567388,cash,203.35,2023-06-24
859748,749780,768318,paypal,148.48,2023-08-09
125237,138341,176496,cash,154.0,2023-05-08
706767,457164,488700,cash,170.51000000000002,2023-02-20
536193,903252,251436,paypal,88.68,2023-12-24
948546,946703,614009,paypal,1022.5899999999999,2023-03-31
557566,554640,976978,cash,153.6,2023-06-26
683016,771318,773120,cash,181.21,2023-11-21
95057,830679,238864,paypal,763.06,2023-01-16
578156,272443,670611,cash,231.36,2023-06-18
590925,909203,807150,credit card,189.04,2023-03-09
374839,799148,284298,cash,165.64999999999998,2023-10-15
755222,376869,774188,paypal,88.8,2023-08-05
491346,910230,324421,paypal,76.44,2023-03-08
113774,924348,233591,paypal,175.0,2023-08-07
512716,663180,496905,credit card,202.45000000000002,2023-06-05
165428,498868,641090,credit card,126.65,2023-07-26
233650,170506,462015,cash,131.85,2023-03-10
237642,637779,502927,cash,104.0,2023-03-24
910797,618909,849633,paypal,895.19,2023-11-16
425960,485969,244555,cash,276.6,2023-01-08
400285,502946,745345,cash,86.94999999999999,2023-03-30
103353,124286,34899,cash,93.22,2023-06-05
858581,58937,917803,paypal,956.67,2023-05-21
277377,371919,433652,credit card,318.03000000000003,2023-10-16
228307,279826,423832,cash,106.59,2023-02-16
640193,25290,531820,cash,139.82999999999998,2023-08-10
854707,5810,241021,cash,225.13,2023-04-24
580417,273575,429195,cash,525.45,2023-02-12
860805,382528,288547,cash,147.25,2023-06-05
636493,950944,999458,cash,539.19,2023-02-10
667906,397557,350004,paypal,149.56,2023-01-07
808480,689792,500301,credit card,466.18,2023-05-10
76914,699440,269324,credit card,129.67,2023-01-24
487342,805095,786208,paypal,107.57000000000001,2023-01-07
554047,701235,421917,cash,204.19,2023-05-27
752972,646316,264989,paypal,250.33,2023-12-03
347976,144946,211314,paypal,415.84000000000003,2023-08-30
467561,709190,182866,cash,223.43,2023-05-15
915108,561624,555037,paypal,175.74,2023-02-11
667903,729233,584038,paypal,178.49,2023-12-07
530923,117830,243347,cash,243.43,2023-05-07
736973,916007,204409,credit card,171.39,2023-04-16
376400,816772,775040,cash,203.84,2023-11-24
936931,446756,383814,paypal,231.31,2023-02-07
117345,470618,778242,cash,921.3,2023-06-12
759510,604852,754307,paypal,512.71,2023-03-08
876368,567000,39363,paypal,618.3100000000001,2023-06-08
333217,278924,928831,cash,896.54,2023-10-26
81521,404272,696600,credit card,917.2099999999999,2023-07-06
311889,246237,944335,cash,182.04000000000002,2023-10-07
931375,446217,927109,cash,128.23,2023-02-03
14099,802122,884486,credit card,881.74,2023-05-03
959205,991145,359792,credit card,232.44,2023-11-22
149725,399730,32328,credit card,561.73,2023-02-20
620212,363847,646004,cash,225.38,2023-09-13
442870,693729,476306,cash,100.18,2023-08-03
52440,878578,950571,paypal,1011.33,2023-11-02
154117,686843,64124,credit card,197.32000000000002,2023-03-27
779953,137185,136962,cash,427.63,2023-03-17
679410,133813,548914,credit card,211.99,2023-08-17
519374,378798,741675,paypal,70.41,2023-06-24
389452,716634,685897,paypal,127.28,2023-04-15
811965,865871,264672,paypal,219.26,2023-02-12
381696,771666,987942,paypal,127.63999999999999,2023-12-08
846783,346195,581769,credit card,142.85,2023-12-15
280884,891183,661749,paypal,96.6,2023-11-28
948689,126521,627504,credit card,632.3299999999999,2023-09-19
570885,210478,267096,paypal,260.51,2023-01-16
697644,708139,765650,paypal,886.0,2023-11-13
611045,121900,193479,cash,67.93,2023-09-19
472438,209026,164201,paypal,159.62,2023-03-27
215673,954520,527425,paypal,1004.95,2023-10-16
379055,252695,920742,cash,137.66,2023-10-25
499909,132727,107549,cash,877.6800000000001,2023-07-31
667846,960108,530575,credit card,218.78,2023-09-23
421397,174555,491693,credit card,44.589999999999996,2023-04-17
639996,402442,450019,credit card,105.56,2023-02-10
592664,33925,689389,credit card,689.35,2023-11-22
103178,310339,203555,cash,111.64000000000001,2023-12-17
612012,204812,503562,credit card,199.82999999999998,2023-04-12
250585,743310,358136,paypal,150.64,2023-01-08
562312,956995,562146,cash,216.92999999999998,2023-08-28
193984,687688,967590,cash,585.62,2023-02-20
736523,160120,52067,cash,948.38,2023-03-28
559842,320171,164972,credit card,155.11,2023-08-09
67274,783048,142534,cash,955.72,2023-10-01
844024,843877,587960,credit card,939.88,2023-08-30
802995,924781,800971,paypal,72.6,2023-04-22
374735,524984,171537,credit card,78.14,2023-09-22
988965,654307,36309,credit card,362.0,2023-05-28
743122,288566,230455,cash,847.2,2023-10-25
634315,973692,330511,credit card,166.8,2023-01-25
38472,549492,766834,paypal,255.62,2023-05-07
666359,995541,825389,credit card,620.0500000000001,2023-02-12
882684,202347,21634,credit card,91.63,2023-05-21
282383,664328,683481,credit card,89.24,2023-02-28
485276,403402,213631,credit card,110.02,2023-07-29
198128,857840,215136,cash,660.0600000000001,2023-04-14
947505,212598,470035,cash,158.74,2023-12-17
464315,217135,800229,cash,174.42999999999998,2023-11-03
320986,330308,623103,credit card,147.45,2023-08-09
80891,933919,386099,paypal,104.9,2023-05-26
882986,594148,904960,paypal,81.74000000000001,2023-12-13
233015,989086,526579,cash,710.22,2023-11-28
618300,817146,556978,cash,144.11,2023-04-29
910134,463304,81596,paypal,162.64,2023-09-10
190368,694510,322147,cash,818.33,2023-02-12
15362,56759,518266,cash,243.34000000000003,2023-02-20
566774,848574,440311,paypal,147.54000000000002,2023-05-09
909147,853402,903930,cash,231.42000000000002,2023-08-18
571018,612353,51774,paypal,731.4499999999999,2023-07-05
985534,512561,711094,cash,689.0799999999999,2023-08-28
967449,812078,423089,cash,378.38,2023-10-05
519840,804960,171558,cash,663.69,2023-01-24
841504,112215,997599,cash,1019.07,2023-10-20
873662,803534,376002,credit card,144.95,2023-05-24
773620,763396,649235,credit card,227.48000000000002,2023-08-21
397502,401364,587342,paypal,171.89000000000001,2023-05-04
158757,604890,223060,cash,554.9599999999999,2023-12-18
789117,913727,50262,paypal,127.64,2023-10-18
812253,584634,400749,paypal,222.41,2023-04-09
944807,150335,298329,credit card,560.98,2023-05-31
454356,339076,56531,paypal,319.91,2023-07-14
585749,23160,538877,credit card,592.07,2023-07-14
773740,481111,36194,credit card,401.2,2023-02-27
825733,210225,282079,credit card,128.68,2023-07-19
535572,861873,813096,cash,452.94,2023-09-03
781268,206516,638201,credit card,381.59000000000003,2023-06-11
882153,465349,18174,paypal,308.78,2023-09-10
705368,422194,859836,cash,175.53,2023-02-05
406016,91721,672232,paypal,108.00999999999999,2023-06-09
34451,246584,195508,cash,112.44,2023-08-14
846140,525411,671040,credit card,843.86,2023-11-02
663317,502820,94434,credit card,116.98,2023-08-10
940621,309381,738565,cash,153.94,2023-11-30
556573,395533,342985,paypal,412.42,2023-01-10
562281,670350,736149,cash,985.0500000000001,2023-10-26
560061,367206,947509,cash,922.85,2023-12-07
670983,687743,938072,paypal,137.8,2023-11-19
593040,640992,197522,paypal,222.72,2023-05-26
733763,815301,793554,cash,345.84000000000003,2023-10-09
540826,740144,829397,credit card,330.52,2023-08-02
546427,302149,806866,cash,207.48,2023-01-30
571007,313686,913623,cash,134.41,2023-10-16
551049,380123,664555,credit card,67.73,2023-02-25
370421,447648,430863,cash,169.12,2023-06-07
993067,952397,308763,cash,160.97,2023-07-11
314327,524679,6034,credit card,223.17,2023-09-05
428863,97067,210496,cash,790.33,2023-11-29
280301,426173,14621,cash,170.3,2023-06-09
453705,298912,818695,credit card,83.89,2023-07-24
649786,190871,870587,credit card,793.43,2023-07-30
774906,27653,649227,credit card,216.76,2023-04-21
604125,433513,209169,credit card,108.08000000000001,2023-08-26
239157,284265,596025,paypal,232.39,2023-07-25
325912,352513,283768,credit card,971.45,2023-04-04
255509,186927,601897,cash,639.5600000000001,2023-12-06
95627,854646,620096,paypal,184.82,2023-05-10
640178,173743,326213,credit card,744.65,2023-03-04
794757,603469,429530,cash,130.79,2023-01-15
779668,670440,425711,credit card,153.75,2023-01-13
517846,511699,607547,credit card,168.52,2023-02-15
313336,952617,372097,cash,259.94,2023-09-27
737391,123746,901414,paypal,107.21000000000001,2023-04-19
502686,832907,407455,paypal,76.32,2023-10-23
262255,172037,281192,cash,716.77,2023-01-20
413369,340752,769467,cash,204.87,2023-11-27
393347,293551,277045,cash,617.02,2023-07-14
537413,190902,660737,credit card,223.86999999999998,2023-05-02
539314,894902,817964,credit card,118.76,2023-09-21
289859,240566,152011,credit card,125.32,2023-03-28
174845,639144,26857,cash,212.86,2023-06-20
774328,843135,748990,paypal,126.19,2023-06-22
90289,763218,421280,cash,195.57,2023-07-20
56727,729823,846101,paypal,204.64999999999998,2023-04-15
746563,699863,686230,cash,167.0,2023-08-20
901787,499154,45133,credit card,214.86,2023-12-10
354409,620035,891153,cash,792.51,2023-11-19
721047,582006,502690,credit card,478.82,2023-06-28
554866,417710,857631,cash,89.56,2023-12-06
552994,230166,174932,cash,205.85999999999999,2023-05-13
385634,585175,863603,cash,83.28,2023-04-29
860634,911198,546035,cash,416.41,2023-01-13
383297,264259,33179,paypal,54.97,2023-12-13
301677,759781,719796,paypal,669.7700000000001,2023-10-14
453295,841796,229357,credit card,103.6,2023-06-30
74766,479644,771654,credit card,554.01,2023-05-23
697588,922185,367887,paypal,234.04,2023-09-17
514070,640521,927170,paypal,385.64,2023-05-07
4834,976027,306897,credit card,705.14,2023-02-28
34235,565438,798023,credit card,200.27,2023-05-01
750179,332959,416577,credit card,997.71,2023-10-25
554350,409010,369663,cash,137.05,2023-07-18
859900,528988,597703,paypal,428.44,2023-10-09
375847,285897,824613,paypal,392.48,2023-05-04
45465,592244,653754,credit card,363.77000000000004,2023-05-05
813969,69008,471487,credit card,139.93,2023-06-14
622888,560640,333133,paypal,206.62,2023-05-10
294273,360162,302570,paypal,229.82999999999998,2023-01-28
35183,883820,575497,paypal,115.03,2023-02-02
282996,28940,758296,cash,133.82999999999998,2023-09-01
626004,851076,109688,credit card,208.35,2023-11-01
249659,333119,890428,credit card,159.76999999999998,2023-03-24
900439,952432,784120,cash,125.27000000000001,2023-01-22
123950,488352,7657,paypal,215.11,2023-10-01
1995,225556,794348,paypal,75.44,2023-03-05
44625,748266,352268,cash,229.1,2023-10-22
54027,615149,883769,paypal,240.72,2023-08-29
420664,244773,333979,cash,119.46000000000001,2023-10-17
157568,597252,568282,credit card,161.49,2023-10-06
177070,475759,97433,credit card,135.94,2023-09-04
628650,441822,22342,credit card,86.07000000000001,2023-03-25
376976,93227,664009,paypal,137.43,2023-04-29
633995,200543,151838,cash,538.14,2023-09-23
269179,702927,731852,cash,194.02999999999997,2023-01-31
545369,925743,123915,cash,212.91000000000003,2023-12-11
796112,923186,11127,paypal,199.85,2023-03-26
891652,59747,430990,paypal,158.4,2023-12-08
812136,500890,750700,paypal,257.5,2023-06-12
527467,23976,307035,paypal,94.9,2023-08-01
616263,440595,650100,cash,124.25,2023-05-28
317309,335649,56453,credit card,97.7,2023-11-12
323539,336566,354562,paypal,537.09,2023-01-27
431214,815896,296004,credit card,94.8,2023-09-22
867048,615750,179832,credit card,261.2,2023-08-26
96987,195664,251608,credit card,758.38,2023-06-09
979683,340026,828481,credit card,417.94000000000005,2023-07-09
814237,765820,15947,paypal,149.99,2023-01-15
49348,148629,426112,credit card,294.91999999999996,2023-09-07
886673,994388,389444,credit card,155.74,2023-10-11
198354,769215,200931,credit card,147.74,2023-12-08
63359,973523,380891,paypal,484.83,2023-01-15
255168,674267,968767,paypal,367.23,2023-05-13
509663,394914,295111,paypal,495.66,2023-01-21
715861,489342,516343,cash,85.38,2023-05-11
958700,60385,293631,cash,119.21000000000001,2023-03-27
803846,705194,549220,paypal,235.25,2023-07-03
17550,292342,444496,credit card,144.86,2023-03-18
425680,623302,999183,paypal,342.22,2023-06-16
781536,797397,435651,cash,950.0,2023-03-04
808304,304060,660322,cash,214.51999999999998,2023-12-28
220961,237530,839212,cash,66.88,2023-08-23
132750,568237,954141,credit card,176.29000000000002,2023-05-11
788070,965190,305305,credit card,479.24,2023-11-15
936313,942435,928433,credit card,164.37,2023-12-06
512981,580124,475952,paypal,197.60999999999999,2023-06-10
453976,35541,672048,cash,811.51,2023-05-22
93701,985368,789679,credit card,95.47,2023-08-16
387418,303667,435246,paypal,184.02,2023-08-10
24025,402476,631671,paypal,331.08000000000004,2023-06-02
885206,98799,679620,cash,251.67,2023-03-27
511634,417424,148742,credit card,141.52,2023-12-14
832469,295980,850143,cash,1055.69,2023-02-22
199730,73305,298973,cash,164.19,2023-03-05
604568,766373,54218,paypal,713.5,2023-04-21
166816,492921,771221,credit card,135.0,2023-08-05
578769,178823,581608,cash,179.65,2023-05-23
390826,506488,885622,credit card,446.35999999999996,2023-02-13
278487,152961,687335,cash,219.11,2023-01-04
793292,752262,348531,paypal,500.74,2023-10-23
35225,827553,626012,credit card,235.60000000000002,2023-06-15
